,Dimensiones_minimas,Dimensiones_rectas,Tasa,Cantidad_Aristas,Etiqueta
0,"(2.2360680103302, 0.4472135603427887)","(3, 2)",18.744683460639553,4,No-Emisor
0,"(0.0, 0.0)","(1, 1)",18.744683460639553,1,No-Emisor
0,"(10.60660171508789, 5.656853675842285)","(11, 9)",1.8750001896608375,12,Emisor
0,"(12.074767112731934, 6.260990142822266)","(11, 9)",1.9285714938514489,12,Emisor
0,"(9.786768913269043, 50.037994384765625)","(50, 19)",5.1128206692326605,8,No-Emisor
0,"(9.786768913269043, 50.640254974365234)","(50, 19)",5.174358914892375,7,No-Emisor
0,"(40.305084228515625, 14.142135620117188)","(27, 34)",2.849999838156102,9,Emisor
0,"(39.8486328125, 15.365985870361328)","(27, 34)",2.593301409274494,9,Emisor
0,"(0.8485281467437744, 9.050968170166016)","(10, 2)",2.593301409274494,6,No-Emisor
0,"(2.0504584312438965, 11.70469856262207)","(12, 5)",5.708332529092773,14,Emisor
0,"(1.0, 0.0)","(1, 2)",5.708332529092773,2,No-Emisor
0,"(42.863014221191406, 17.792194366455078)","(30, 38)",2.409090938327662,8,No-Emisor
0,"(43.81879425048828, 18.527408599853516)","(29, 38)",2.3650794990743997,9,Emisor
0,"(61.29437255859375, 9.152551651000977)","(55, 30)",6.696970953656431,8,No-Emisor
0,"(7.77817440032959, 4.949747085571289)","(8, 8)",1.5714286540019953,8,No-Emisor
0,"(7.0, 7.0)","(8, 8)",1.0,14,Emisor
0,"(5.656853675842285, 2.8284268379211426)","(5, 7)",2.0,8,No-Emisor
0,"(7.155416965484619, 3.130495071411133)","(5, 7)",2.2857141769142517,12,Emisor
0,"(8.019989013671875, 40.54966735839844)","(41, 14)",5.056075175324107,9,Emisor
0,"(8.019989013671875, 40.54966735839844)","(41, 14)",5.056075175324107,11,Emisor
0,"(8.485280990600586, 3.535533905029297)","(8, 8)",2.3999998921040677,11,Emisor
0,"(9.15255355834961, 4.714951992034912)","(8, 8)",1.9411764051492464,13,Emisor
0,"(14.142135620117188, 6.363961219787598)","(12, 13)",2.222222155619797,13,Emisor
0,"(14.976905822753906, 7.488452911376953)","(12, 13)",2.0,17,Emisor
0,"(13.914020538330078, 51.54512405395508)","(52, 22)",3.7045456352432105,8,No-Emisor
0,"(13.914021492004395, 51.86135482788086)","(52, 22)",3.7272728705847307,8,No-Emisor
0,"(41.01219177246094, 14.849242210388184)","(27, 35)",2.761904694622717,11,Emisor
0,"(40.76396942138672, 16.4132137298584)","(27, 35)",2.483606811701367,7,No-Emisor
0,"(7.452413558959961, 20.199962615966797)","(20, 10)",2.7105262551728075,11,Emisor
0,"(44.547725677490234, 17.677669525146484)","(30, 38)",2.5199999136832543,10,Emisor
0,"(43.94160842895508, 19.18086051940918)","(30, 38)",2.290909127069164,8,No-Emisor
0,"(15.0, 8.0)","(9, 16)",1.875,10,Emisor
0,"(64.40496826171875, 7.266521453857422)","(59, 29)",8.863246144760154,7,No-Emisor
0,"(7.071067810058594, 4.242640495300293)","(7, 7)",1.6666667415944008,8,No-Emisor
0,"(6.0, 6.0)","(7, 7)",1.0,11,Emisor
0,"(0.0, 0.0)","(1, 1)",1.0,1,No-Emisor
0,"(4.949747085571289, 2.8284268379211426)","(5, 6)",1.7500000421468527,11,Emisor
0,"(7.350066184997559, 41.338809967041016)","(42, 13)",5.62427724139667,8,No-Emisor
0,"(7.350066184997559, 41.551239013671875)","(42, 13)",5.653178892250434,8,No-Emisor
0,"(6.363960266113281, 3.5355336666107178)","(7, 6)",1.799999905591053,11,Emisor
0,"(0.0, 0.0)","(1, 1)",1.799999905591053,1,No-Emisor
0,"(13.435027122497559, 5.656853675842285)","(13, 11)",2.3749999367797208,11,Emisor
0,"(14.142135620117188, 7.071067810058594)","(13, 11)",2.0,16,Emisor
0,"(12.71921443939209, 51.68559265136719)","(52, 21)",4.063583714045588,9,Emisor
0,"(12.71921443939209, 51.979679107666016)","(52, 21)",4.086705146402922,8,No-Emisor
0,"(41.719295501708984, 14.849241256713867)","(28, 35)",2.8095237177755608,14,Emisor
0,"(41.245540618896484, 16.61585235595703)","(28, 35)",2.4823006208350993,10,Emisor
0,"(8.412214279174805, 29.27280616760254)","(29, 13)",3.4797979694918153,12,Emisor
0,"(45.961936950683594, 17.677669525146484)","(30, 40)",2.5999997842081357,9,Emisor
0,"(15.0, 15.0)","(16, 16)",1.0,9,Emisor
0,"(45.10408401489258, 19.41335678100586)","(30, 40)",2.323353169866155,9,Emisor
0,"(59.78160858154297, 2.9775397777557373)","(57, 22)",20.077518032891636,6,No-Emisor
0,"(4.555540084838867, 37.8543701171875)","(38, 11)",8.309524098617702,12,Emisor
0,"(4.555540084838867, 39.806739807128906)","(40, 11)",8.738094510376127,10,Emisor
0,"(1.7888542413711548, 2.2360680103302)","(3, 3)",8.738094510376127,6,No-Emisor
0,"(10.60660171508789, 5.656853675842285)","(11, 9)",1.8750001896608375,14,Emisor
0,"(11.627553939819336, 5.81377649307251)","(11, 9)",2.0000001640369764,13,Emisor
0,"(9.961394309997559, 51.722625732421875)","(52, 18)",5.192307835913239,8,No-Emisor
0,"(9.961394309997559, 52.29731750488281)","(52, 18)",5.249999736723165,6,No-Emisor
0,"(8.0, 9.0)","(10, 9)",1.125,17,Emisor
0,"(40.7831916809082, 15.173102378845215)","(28, 36)",2.687861102009654,10,Emisor
0,"(6.046651363372803, 38.17512512207031)","(37, 14)",6.313432481540717,10,Emisor
0,"(13.0, 24.0)","(25, 14)",1.8461538461538463,8,No-Emisor
0,"(46.66904067993164, 17.677669525146484)","(31, 41)",2.6399996115746442,8,No-Emisor
0,"(46.22095489501953, 19.207569122314453)","(31, 41)",2.4063927403141396,8,No-Emisor
0,"(32.98484420776367, 7.033533096313477)","(33, 14)",4.689655078903687,10,Emisor
0,"(1.4142135381698608, 0.0)","(2, 2)",4.689655078903687,2,No-Emisor
0,"(1.0, 0.0)","(1, 2)",4.689655078903687,2,No-Emisor
0,"(0.0, 0.0)","(1, 1)",4.689655078903687,1,No-Emisor
0,"(0.0, 0.0)","(1, 1)",4.689655078903687,1,No-Emisor
0,"(2.0, 2.0)","(3, 3)",4.689655078903687,8,No-Emisor
0,"(11.0, 6.0)","(12, 7)",1.8333333333333333,10,Emisor
0,"(6.0, 11.0)","(12, 7)",1.8333333333333333,13,Emisor
0,"(6.324555397033691, 49.64775848388672)","(49, 17)",7.849999781355736,7,No-Emisor
0,"(6.324555397033691, 49.963985443115234)","(49, 17)",7.899999653184961,7,No-Emisor
0,"(7.0, 20.0)","(21, 8)",2.857142857142857,10,Emisor
0,"(39.400001525878906, 16.600000381469727)","(27, 35)",2.373494013280891,10,Emisor
0,"(39.756690979003906, 17.437145233154297)","(27, 35)",2.279999991249262,9,Emisor
0,"(2.1213202476501465, 2.1213202476501465)","(4, 3)",2.279999991249262,6,No-Emisor
0,"(2.0, 3.0)","(4, 3)",2.279999991249262,5,No-Emisor
0,"(2.0, 2.0)","(3, 3)",2.279999991249262,7,No-Emisor
0,"(2.1213202476501465, 2.1213202476501465)","(4, 3)",2.279999991249262,6,No-Emisor
0,"(0.899438202381134, 20.38726234436035)","(21, 5)",22.666662690541706,16,Emisor
0,"(3.000000238418579, 27.4615421295166)","(27, 11)",9.153846649023164,15,Emisor
0,"(10.78638744354248, 26.867910385131836)","(27, 13)",2.4909090764412443,13,Emisor
0,"(10.78638744354248, 27.260143280029297)","(27, 13)",2.5272727706762668,13,Emisor
0,"(43.94160842895508, 19.878345489501953)","(30, 40)",2.210526447090946,9,Emisor
0,"(44.87158966064453, 20.57583236694336)","(30, 40)",2.180790981400789,8,No-Emisor
0,"(10.0, 31.0)","(32, 11)",3.1,10,Emisor
0,"(0.0, 0.0)","(1, 1)",3.1,1,No-Emisor
0,"(0.0, 0.0)","(1, 1)",3.1,1,No-Emisor
0,"(0.0, 0.0)","(1, 1)",3.1,1,No-Emisor
0,"(0.0, 0.0)","(1, 1)",3.1,1,No-Emisor
0,"(1.0, 0.0)","(2, 1)",3.1,2,No-Emisor
0,"(2.0, 0.0)","(3, 1)",3.1,2,No-Emisor
0,"(2.0, 3.0)","(4, 3)",3.1,8,No-Emisor
0,"(2.0, 0.0)","(3, 1)",3.1,2,No-Emisor
0,"(2.0, 0.0)","(3, 1)",3.1,2,No-Emisor
0,"(2.0, 0.0)","(3, 1)",3.1,2,No-Emisor
0,"(2.0, 0.0)","(3, 1)",3.1,2,No-Emisor
0,"(0.7276068925857544, 7.033533096313477)","(8, 2)",3.1,6,No-Emisor
0,"(3.0, 0.0)","(4, 1)",3.1,2,No-Emisor
0,"(1.0, 0.0)","(2, 1)",3.1,2,No-Emisor
0,"(2.0, 7.0)","(8, 3)",3.5,11,Emisor
0,"(0.0, 0.0)","(1, 1)",3.5,1,No-Emisor
0,"(0.7071067094802856, 2.8284268379211426)","(3, 3)",3.5,4,No-Emisor
0,"(7.77817440032959, 9.899494171142578)","(12, 8)",1.272727205849627,9,Emisor
0,"(7.0, 11.0)","(12, 8)",1.5714285714285714,12,Emisor
0,"(7.183697700500488, 53.54249572753906)","(53, 18)",7.453333639555678,7,No-Emisor
0,"(7.183697700500488, 54.1171875)","(53, 18)",7.533333076672986,8,No-Emisor
0,"(20.0, 9.0)","(21, 10)",2.2222222222222223,8,No-Emisor
0,"(9.0, 20.0)","(21, 10)",2.2222222222222223,12,Emisor
0,"(39.59797668457031, 17.677669525146484)","(27, 34)",2.2399998273665083,9,Emisor
0,"(39.07736587524414, 19.170026779174805)","(27, 34)",2.0384617259739826,9,Emisor
0,"(6.928439617156982, 60.580902099609375)","(59, 19)",8.743801699533055,6,No-Emisor
0,"(10.800000190734863, 27.200000762939453)","(26, 16)",2.5185185446824225,11,Emisor
0,"(11.180338859558105, 28.174455642700195)","(26, 16)",2.5200001535386174,12,Emisor
0,"(44.20000076293945, 21.600000381469727)","(30, 40)",2.0462962954786743,9,Emisor
0,"(44.376014709472656, 22.74271011352539)","(30, 40)",1.9512192912788195,7,No-Emisor
0,"(15.0, 52.0)","(53, 16)",3.466666666666667,10,Emisor
0,"(5.0, 3.0)","(4, 6)",1.6666666666666667,12,Emisor
0,"(9.899494171142578, 7.071067810058594)","(11, 9)",1.3999998921040677,12,Emisor
0,"(8.0, 10.0)","(11, 9)",1.25,13,Emisor
0,"(7.278246879577637, 50.05853271484375)","(50, 16)",6.877828348376758,8,No-Emisor
0,"(7.278246879577637, 50.35492706298828)","(50, 16)",6.918551664451154,7,No-Emisor
0,"(17.0, 7.0)","(18, 8)",2.4285714285714284,12,Emisor
0,"(7.0, 17.0)","(18, 8)",2.4285714285714284,15,Emisor
0,"(2.7456257343292236, 7.2562971115112305)","(8, 4)",2.6428573351363918,13,Emisor
0,"(41.01219177246094, 14.849241256713867)","(27, 35)",2.76190487200266,10,Emisor
0,"(40.436805725097656, 16.174720764160156)","(27, 35)",2.5000002358431606,8,No-Emisor
0,"(0.9270471334457397, 25.493797302246094)","(26, 6)",27.50000122160806,16,Emisor
0,"(1.0, 0.0)","(2, 1)",27.50000122160806,2,No-Emisor
0,"(4.3145551681518555, 35.889251708984375)","(36, 10)",8.318181205307795,12,Emisor
0,"(10.75174331665039, 23.400854110717773)","(23, 13)",2.176470682152418,15,Emisor
0,"(10.751744270324707, 24.033309936523438)","(23, 13)",2.2352940446004137,11,Emisor
0,"(46.66904067993164, 19.091880798339844)","(31, 41)",2.444444377842009,10,Emisor
0,"(46.60000228881836, 20.60000228881836)","(31, 41)",2.262135782097109,8,No-Emisor
0,"(63.99999237060547, 25.999996185302734)","(65, 27)",2.461538529254991,9,Emisor
0,"(8.0, 2.0)","(3, 9)",4.0,6,No-Emisor
0,"(2.0, 8.0)","(3, 9)",4.0,5,No-Emisor
0,"(1.0, 0.0)","(2, 1)",4.0,2,No-Emisor
0,"(1.0, 0.0)","(2, 1)",4.0,2,No-Emisor
0,"(1.0, 0.0)","(2, 1)",4.0,2,No-Emisor
0,"(1.0, 0.0)","(2, 1)",4.0,2,No-Emisor
0,"(1.0, 0.0)","(2, 1)",4.0,2,No-Emisor
0,"(1.0, 0.0)","(2, 1)",4.0,2,No-Emisor
0,"(2.4571805000305176, 32.74192810058594)","(33, 9)",13.32499916069629,14,Emisor
0,"(12.020814895629883, 5.656853675842285)","(12, 10)",2.1250001475139846,10,Emisor
0,"(12.727920532226562, 7.071067810058594)","(12, 10)",1.7999997842081357,11,Emisor
0,"(9.559931755065918, 53.50053405761719)","(54, 18)",5.596330123305184,8,No-Emisor
0,"(9.559931755065918, 54.02676773071289)","(54, 18)",5.651375879548877,7,No-Emisor
0,"(17.062105178833008, 7.648529052734375)","(18, 9)",2.2307694801437994,16,Emisor
0,"(17.454336166381836, 7.648529052734375)","(18, 9)",2.2820513651761383,17,Emisor
0,"(40.337928771972656, 15.925926208496094)","(28, 35)",2.5328466453934313,9,Emisor
0,"(0.6324554085731506, 5.0596442222595215)","(6, 2)",2.5328466453934313,6,No-Emisor
0,"(5.468236446380615, 61.603511810302734)","(61, 15)",11.265700087105348,8,No-Emisor
0,"(2.0, 2.0)","(3, 3)",11.265700087105348,8,No-Emisor
0,"(3.0, 3.0)","(4, 4)",11.265700087105348,9,Emisor
0,"(21.0, 10.0)","(22, 11)",2.1,15,Emisor
0,"(10.0, 21.0)","(22, 11)",2.1,13,Emisor
0,"(46.66904067993164, 16.970561981201172)","(31, 40)",2.7499997190209973,11,Emisor
0,"(46.396366119384766, 18.5936279296875)","(31, 40)",2.4952831311261234,11,Emisor
0,"(29.0, 64.0)","(65, 30)",2.206896551724138,11,Emisor
0,"(2.0, 2.0)","(3, 3)",2.206896551724138,8,No-Emisor
0,"(11.31370735168457, 7.0710673332214355)","(13, 9)",1.5999999460520302,11,Emisor
0,"(12.521980285644531, 6.7082037925720215)","(13, 9)",1.8666666477112832,18,Emisor
0,"(8.00367546081543, 52.872764587402344)","(53, 16)",6.60606053384573,8,No-Emisor
0,"(8.00367546081543, 52.872764587402344)","(53, 16)",6.60606053384573,8,No-Emisor
0,"(18.0, 7.0)","(19, 8)",2.5714285714285716,16,Emisor
0,"(18.0, 7.0)","(19, 8)",2.5714285714285716,14,Emisor
0,"(2.0, 0.0)","(3, 1)",2.5714285714285716,2,No-Emisor
0,"(2.0, 0.0)","(3, 1)",2.5714285714285716,2,No-Emisor
0,"(1.0, 0.0)","(2, 1)",2.5714285714285716,2,No-Emisor
0,"(2.9104275703430176, 11.156637191772461)","(12, 4)",3.833332705289608,12,Emisor
0,"(39.275482177734375, 15.558403968811035)","(28, 34)",2.5243901788684426,9,Emisor
0,"(40.413902282714844, 16.190858840942383)","(28, 34)",2.496093794636688,7,No-Emisor
0,"(1.0, 0.0)","(2, 1)",2.496093794636688,2,No-Emisor
0,"(5.134917259216309, 41.77128219604492)","(42, 9)",8.13475273064479,8,No-Emisor
0,"(2.0, 0.0)","(3, 1)",8.13475273064479,2,No-Emisor
0,"(1.0, 0.0)","(2, 1)",8.13475273064479,2,No-Emisor
0,"(1.1094005107879639, 3.605551242828369)","(4, 3)",8.13475273064479,6,No-Emisor
0,"(24.0, 10.0)","(25, 11)",2.4,9,Emisor
0,"(10.0, 24.0)","(25, 11)",2.4,10,Emisor
0,"(44.93568420410156, 18.230350494384766)","(30, 40)",2.4648831747882443,9,Emisor
0,"(45.54539489746094, 19.083946228027344)","(30, 40)",2.3865815986512997,11,Emisor
0,"(28.0, 63.0)","(64, 29)",2.25,10,Emisor
0,"(0.0, 0.0)","(1, 1)",2.25,1,No-Emisor
0,"(0.0, 0.0)","(1, 1)",2.25,1,No-Emisor
0,"(0.0, 0.0)","(1, 1)",2.25,1,No-Emisor
0,"(0.0, 0.0)","(1, 1)",2.25,1,No-Emisor
0,"(1.0, 0.0)","(2, 1)",2.25,2,No-Emisor
0,"(9.899494171142578, 10.606600761413574)","(14, 10)",1.071428557666334,15,Emisor
0,"(12.649109840393066, 8.854375839233398)","(14, 10)",1.428571597824586,17,Emisor
0,"(6.063390731811523, 57.48093795776367)","(57, 16)",9.479998980799714,8,No-Emisor
0,"(7.761139392852783, 19.645383834838867)","(20, 10)",2.531249967360496,11,Emisor
0,"(7.761139392852783, 19.887920379638672)","(20, 10)",2.5625000883186577,13,Emisor
0,"(0.0, 0.0)","(1, 1)",2.5625000883186577,1,No-Emisor
0,"(0.0, 0.0)","(1, 1)",2.5625000883186577,1,No-Emisor
0,"(3.0, 0.0)","(4, 1)",2.5625000883186577,2,No-Emisor
0,"(2.0, 0.0)","(3, 1)",2.5625000883186577,2,No-Emisor
0,"(2.0, 0.0)","(3, 1)",2.5625000883186577,2,No-Emisor
0,"(1.0291166305541992, 35.504520416259766)","(36, 7)",34.49999675657743,10,Emisor
0,"(36.61021041870117, 16.91835594177246)","(27, 31)",2.1639342820721907,11,Emisor
0,"(3.0, 0.0)","(4, 1)",2.1639342820721907,2,No-Emisor
0,"(37.25218963623047, 17.544580459594727)","(27, 31)",2.123287571453902,8,No-Emisor
0,"(0.7844645380973816, 7.0601806640625)","(8, 2)",2.123287571453902,6,No-Emisor
0,"(4.438772678375244, 76.4455337524414)","(76, 16)",17.222223189051284,9,Emisor
0,"(10.28591251373291, 26.385601043701172)","(26, 14)",2.565217330837033,15,Emisor
0,"(10.28591251373291, 27.280029296875)","(26, 14)",2.652173957386176,11,Emisor
0,"(43.84062194824219, 19.798988342285156)","(30, 39)",2.214285962005986,10,Emisor
0,"(43.80000686645508, 21.200000762939453)","(30, 39)",2.066037985386471,8,No-Emisor
0,"(30.0, 62.0)","(63, 31)",2.066666666666667,12,Emisor
0,"(0.0, 0.0)","(1, 1)",2.066666666666667,1,No-Emisor
0,"(0.7071067094802856, 2.8284268379211426)","(3, 3)",2.066666666666667,6,No-Emisor
0,"(12.969193458557129, 7.155416965484619)","(13, 10)",1.8125000291550104,13,Emisor
0,"(12.969193458557129, 7.155416965484619)","(13, 10)",1.8125000291550104,15,Emisor
0,"(17.0, 7.0)","(18, 8)",2.4285714285714284,13,Emisor
0,"(7.495316982269287, 56.58964538574219)","(57, 15)",7.55000028946195,7,No-Emisor
0,"(7.0, 17.0)","(18, 8)",2.4285714285714284,15,Emisor
0,"(7.495316982269287, 57.039363861083984)","(57, 15)",7.610000216937418,7,No-Emisor
0,"(3.0, 0.0)","(4, 1)",7.610000216937418,2,No-Emisor
0,"(3.0, 0.0)","(4, 1)",7.610000216937418,2,No-Emisor
0,"(0.9423765540122986, 30.413063049316406)","(31, 6)",32.27272889995892,18,Emisor
0,"(0.0, 0.0)","(1, 1)",32.27272889995892,1,No-Emisor
0,"(0.0, 0.0)","(1, 1)",32.27272889995892,1,No-Emisor
0,"(5.040447235107422, 55.89969253540039)","(56, 12)",11.09022472173723,12,Emisor
0,"(3.0, 0.0)","(4, 1)",11.09022472173723,2,No-Emisor
0,"(2.0, 0.0)","(3, 1)",11.09022472173723,2,No-Emisor
0,"(37.71961212158203, 16.36365509033203)","(27, 32)",2.305084769469843,10,Emisor
0,"(0.8682430982589722, 13.147682189941406)","(14, 3)",15.14285828048106,10,Emisor
0,"(38.82901382446289, 16.91835594177246)","(27, 32)",2.295081978302139,9,Emisor
0,"(10.186494827270508, 22.79834747314453)","(23, 12)",2.2380954253381184,14,Emisor
0,"(10.394155502319336, 22.945587158203125)","(23, 12)",2.207547034781525,13,Emisor
0,"(43.60000228881836, 18.0)","(30, 38)",2.4222223493787975,10,Emisor
0,"(44.20000076293945, 18.799999237060547)","(30, 38)",2.3510639657797294,9,Emisor
0,"(39.0, 59.0)","(60, 40)",1.5128205128205128,11,Emisor
0,"(1.0, 0.0)","(1, 2)",1.5128205128205128,2,No-Emisor
0,"(2.0, 0.0)","(1, 3)",1.5128205128205128,2,No-Emisor
0,"(1.0, 0.0)","(2, 1)",1.5128205128205128,2,No-Emisor
0,"(1.4142134189605713, 1.4142134189605713)","(3, 3)",1.5128205128205128,4,No-Emisor
0,"(2.0, 2.0)","(3, 3)",1.5128205128205128,4,No-Emisor
0,"(4.0, 0.0)","(5, 1)",1.5128205128205128,2,No-Emisor
0,"(3.0, 0.0)","(4, 1)",1.5128205128205128,2,No-Emisor
0,"(2.0, 0.0)","(3, 1)",1.5128205128205128,2,No-Emisor
0,"(1.0, 0.0)","(2, 1)",1.5128205128205128,2,No-Emisor
0,"(2.0, 0.0)","(3, 1)",1.5128205128205128,2,No-Emisor
0,"(2.0, 2.0)","(3, 3)",1.5128205128205128,8,No-Emisor
0,"(3.0265450477600098, 38.588443756103516)","(39, 8)",12.749998148768142,12,Emisor
0,"(13.035454750061035, 6.1017022132873535)","(12, 11)",2.136363639915828,14,Emisor
0,"(13.416407585144043, 6.708203315734863)","(12, 11)",2.0000001421653866,16,Emisor
0,"(15.0, 7.0)","(16, 8)",2.142857142857143,16,Emisor
0,"(7.0, 15.0)","(16, 8)",2.142857142857143,17,Emisor
0,"(9.219542503356934, 57.37809753417969)","(58, 17)",6.223529802404806,7,No-Emisor
0,"(9.219542503356934, 57.595027923583984)","(58, 17)",6.247059211735618,7,No-Emisor
0,"(2.0, 0.0)","(3, 1)",6.247059211735618,2,No-Emisor
0,"(0.986393928527832, 34.3593864440918)","(35, 6)",34.833331238537035,10,Emisor
0,"(2.0, 0.0)","(3, 1)",34.833331238537035,2,No-Emisor
0,"(1.0, 0.0)","(2, 1)",34.833331238537035,2,No-Emisor
0,"(4.0, 0.0)","(5, 1)",34.833331238537035,2,No-Emisor
0,"(4.975790977478027, 72.17967987060547)","(72, 14)",14.506172023164373,8,No-Emisor
0,"(39.26225280761719, 14.667783737182617)","(29, 33)",2.676767909257344,11,Emisor
0,"(39.805503845214844, 15.161649703979492)","(29, 33)",2.6254071702215267,6,No-Emisor
0,"(20.0, 11.0)","(21, 12)",1.8181818181818181,14,Emisor
0,"(11.0, 20.0)","(21, 12)",1.8181818181818181,13,Emisor
0,"(44.37913131713867, 17.014925003051758)","(31, 39)",2.6082472481764647,8,No-Emisor
0,"(44.993072509765625, 17.89198112487793)","(31, 39)",2.5147060124719753,6,No-Emisor
0,"(42.0, 59.0)","(60, 43)",1.4047619047619047,12,Emisor
0,"(0.0, 0.0)","(1, 1)",1.4047619047619047,1,No-Emisor
0,"(0.0, 0.0)","(1, 1)",1.4047619047619047,1,No-Emisor
0,"(5.0, 2.0)","(6, 3)",2.5,6,No-Emisor
0,"(8.0, 2.0)","(9, 3)",4.0,6,No-Emisor
0,"(2.8284268379211426, 2.8284268379211426)","(5, 3)",4.0,6,No-Emisor
0,"(2.828427314758301, 15.273507118225098)","(16, 5)",5.399999865130094,13,Emisor
0,"(2.1213202476501465, 2.1213202476501465)","(4, 3)",5.399999865130094,6,No-Emisor
0,"(2.0, 3.0)","(4, 3)",5.399999865130094,5,No-Emisor
0,"(13.590154647827148, 7.211102485656738)","(14, 11)",1.884615379528814,16,Emisor
0,"(16.0, 6.0)","(17, 7)",2.6666666666666665,15,Emisor
0,"(14.310833930969238, 7.155416965484619)","(14, 11)",2.0,16,Emisor
0,"(6.0, 16.0)","(17, 7)",2.6666666666666665,15,Emisor
0,"(9.11596393585205, 61.33961486816406)","(62, 16)",6.728812805733283,9,Emisor
0,"(0.8219950199127197, 21.207469940185547)","(22, 4)",25.79999808567864,14,Emisor
0,"(2.0, 0.0)","(3, 1)",25.79999808567864,2,No-Emisor
0,"(3.798577070236206, 44.656436920166016)","(45, 10)",11.75609605767171,15,Emisor
0,"(39.113922119140625, 15.475970268249512)","(29, 33)",2.5273970834246637,10,Emisor
0,"(39.6439208984375, 15.899969100952148)","(29, 33)",2.4933332037773255,6,No-Emisor
0,"(21.0, 10.0)","(22, 11)",2.1,10,Emisor
0,"(10.0, 21.0)","(22, 11)",2.1,12,Emisor
0,"(44.29851531982422, 17.63338851928711)","(31, 38)",2.5121952749677825,10,Emisor
0,"(44.88987731933594, 18.38603401184082)","(31, 38)",2.4415204111134754,8,No-Emisor
0,"(41.0, 58.0)","(59, 42)",1.4146341463414633,12,Emisor
0,"(1.4142135381698608, 0.0)","(2, 2)",1.4146341463414633,2,No-Emisor
0,"(1.0, 0.0)","(1, 2)",1.4146341463414633,2,No-Emisor
0,"(0.0, 0.0)","(1, 1)",1.4146341463414633,1,No-Emisor
0,"(0.0, 0.0)","(1, 1)",1.4146341463414633,1,No-Emisor
0,"(2.0, 2.0)","(3, 3)",1.4146341463414633,8,No-Emisor
0,"(15.0, 7.0)","(16, 8)",2.142857142857143,17,Emisor
0,"(10.60660171508789, 9.192387580871582)","(14, 10)",1.1538462256703736,13,Emisor
0,"(7.0, 15.0)","(16, 8)",2.142857142857143,18,Emisor
0,"(12.521980285644531, 8.049844741821289)","(14, 10)",1.5555555029017136,16,Emisor
0,"(7.2562971115112305, 61.776588439941406)","(62, 15)",8.51351419196168,6,No-Emisor
0,"(7.2562971115112305, 61.776588439941406)","(62, 15)",8.51351419196168,6,No-Emisor
0,"(1.0, 0.0)","(2, 1)",8.51351419196168,2,No-Emisor
0,"(1.0, 0.0)","(2, 1)",8.51351419196168,2,No-Emisor
0,"(1.0, 0.0)","(2, 1)",8.51351419196168,2,No-Emisor
0,"(0.9899495840072632, 25.173004150390625)","(26, 4)",25.428571875844067,12,Emisor
0,"(2.0, 0.0)","(3, 1)",25.428571875844067,2,No-Emisor
0,"(0.821994960308075, 8.055550575256348)","(9, 2)",25.428571875844067,6,No-Emisor
0,"(2.0, 0.0)","(3, 1)",25.428571875844067,2,No-Emisor
0,"(4.164800643920898, 70.02875518798828)","(70, 13)",16.814431511915203,6,No-Emisor
